"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1989-07","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","576551","","","","0"
"1989-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","130153","","","","0"
"1989-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","903841","","","","0"
"1989-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","735129","","","","0"
"1989-07","Quebec","2016A000224","Persons","249","units","0","v11","6","6925128","","","","0"
"1989-07","Ontario","2016A000235","Persons","249","units","0","v12","7","10103305","","","","0"
"1989-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1103792","","","","0"
"1989-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1019439","","","","0"
"1989-07","Alberta","2016A000248","Persons","249","units","0","v15","10","2498325","","","","0"
"1989-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","3196725","","","","0"
"1989-07","Yukon","2016A000260","Persons","249","units","0","v4","12","27167","","","","0"
"1989-07","Northwest Territories including Nunavut","","Persons","249","units","0","v5","13","57226","","","t","0"
"1989-10","Canada","2016A000011124","Persons","249","units","0","v1","1","27402695","","","","0"
"1989-10","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","575594","","","","0"
"1989-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","129900","","","","0"
"1989-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","906644","","","","0"
"1989-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","736352","","","","0"
"1989-10","Quebec","2016A000224","Persons","249","units","0","v11","6","6946945","","","","0"
"1989-10","Ontario","2016A000235","Persons","249","units","0","v12","7","10167642","","","","0"
"1989-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1102522","","","","0"
"1989-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1016043","","","","0"
"1989-10","Alberta","2016A000248","Persons","249","units","0","v15","10","2507203","","","","0"
"1989-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","3229220","","","","0"
"1989-10","Yukon","2016A000260","Persons","249","units","0","v4","12","27197","","","","0"
"1989-10","Northwest Territories including Nunavut","","Persons","249","units","0","v5","13","57433","","","t","0"
"1990-01","Canada","2016A000011124","Persons","249","units","0","v1","1","27463550","","","","0"
"1990-01","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","576278","","","","0"
"1990-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","130336","","","","0"
"1990-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","907394","","","","0"
"1990-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","737307","","","","0"
"1990-01","Quebec","2016A000224","Persons","249","units","0","v11","6","6955119","","","","0"
"1990-01","Ontario","2016A000235","Persons","249","units","0","v12","7","10189985","","","","0"
"1990-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1102752","","","","0"
"1990-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1011429","","","","0"
"1990-01","Alberta","2016A000248","Persons","249","units","0","v15","10","2520056","","","","0"
"1990-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","3247419","","","","0"
"1990-01","Yukon","2016A000260","Persons","249","units","0","v4","12","27605","","","","0"
"1990-01","Northwest Territories including Nunavut","","Persons","249","units","0","v5","13","57870","","","t","0"
"1990-04","Canada","2016A000011124","Persons","249","units","0","v1","1","27567161","","","","0"
"1990-04","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","577167","","","","0"
"1990-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","130468","","","","0"
"1990-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","908444","","","","0"
"1990-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","738744","","","","0"
"1990-04","Quebec","2016A000224","Persons","249","units","0","v11","6","6973762","","","","0"
"1990-04","Ontario","2016A000235","Persons","249","units","0","v12","7","10238884","","","","0"
"1990-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1103935","","","","0"
"1990-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1009952","","","","0"
"1990-04","Alberta","2016A000248","Persons","249","units","0","v15","10","2532621","","","","0"
"1990-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","3266888","","","","0"
"1990-04","Yukon","2016A000260","Persons","249","units","0","v4","12","27824","","","","0"
"1990-04","Northwest Territories including Nunavut","","Persons","249","units","0","v5","13","58472","","","t","0"
"1990-07","Canada","2016A000011124","Persons","249","units","0","v1","1","27691138","","","","0"
"1990-07","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","577368","","","","0"
"1990-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","130404","","","","0"
"1990-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","910451","","","","0"
"1990-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","740156","","","","0"
"1990-07","Quebec","2016A000224","Persons","249","units","0","v11","6","6996986","","","","0"
"1990-07","Ontario","2016A000235","Persons","249","units","0","v12","7","10295832","","","","0"
"1990-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1105421","","","","0"
"1990-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1007727","","","","0"
"1990-07","Alberta","2016A000248","Persons","249","units","0","v15","10","2547788","","","","0"
"1990-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","3292111","","","","0"
"1990-07","Yukon","2016A000260","Persons","249","units","0","v4","12","27957","","","","0"
"1990-07","Northwest Territories including Nunavut","","Persons","249","units","0","v5","13","58937","","","t","0"
"1990-10","Canada","2016A000011124","Persons","249","units","0","v1","1","27807591","","","","0"
"1990-10","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","577113","","","","0"
"1990-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","130367","","","","0"
"1990-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","911749","","","","0"
"1990-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","741981","","","","0"
"1990-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7019039","","","","0"
"1990-10","Ontario","2016A000235","Persons","249","units","0","v12","7","10344678","","","","0"
"1990-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1105098","","","","0"
"1990-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1004214","","","","0"
"1990-10","Alberta","2016A000248","Persons","249","units","0","v15","10","2563142","","","","0"
"1990-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","3322896","","","","0"
"1990-10","Yukon","2016A000260","Persons","249","units","0","v4","12","28023","","","","0"
"1990-10","Northwest Territories including Nunavut","","Persons","249","units","0","v5","13","59291","","","t","0"
"1991-01","Canada","2016A000011124","Persons","249","units","0","v1","1","27854861","","","","0"
"1991-01","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","577377","","","","0"
"1991-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","130477","","","","0"
"1991-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","912792","","","","0"
"1991-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","743210","","","","0"
"1991-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7026241","","","","0"
"1991-01","Ontario","2016A000235","Persons","249","units","0","v12","7","10355101","","","","0"
"1991-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1106196","","","","0"
"1991-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1002651","","","","0"
"1991-01","Alberta","2016A000248","Persons","249","units","0","v15","10","2572947","","","","0"
"1991-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","3339935","","","","0"
"1991-01","Yukon","2016A000260","Persons","249","units","0","v4","12","28223","","","","0"
"1991-01","Northwest Territories including Nunavut","","Persons","249","units","0","v5","13","59711","","","t","0"
"1991-04","Canada","2016A000011124","Persons","249","units","0","v1","1","27928837","","","","0"
"1991-04","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","578397","","","","0"
"1991-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","130453","","","","0"
"1991-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","912889","","","","0"
"1991-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","744203","","","","0"
"1991-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7044395","","","","0"
"1991-04","Ontario","2016A000235","Persons","249","units","0","v12","7","10385937","","","","0"
"1991-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1107757","","","","0"
"1991-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1002876","","","","0"
"1991-04","Alberta","2016A000248","Persons","249","units","0","v15","10","2580625","","","","0"
"1991-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","3352585","","","","0"
"1991-04","Yukon","2016A000260","Persons","249","units","0","v4","12","28494","","","","0"
"1991-04","Northwest Territories including Nunavut","","Persons","249","units","0","v5","13","60226","","","t","0"
"1991-07","Canada","2016A000011124","Persons","249","units","0","v1","1","28037420","","","","0"
"1991-07","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","579644","","","","0"
"1991-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","130369","","","","0"
"1991-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","914969","","","","0"
"1991-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","745567","","","","0"
"1991-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7067396","","","","0"
"1991-07","Ontario","2016A000235","Persons","249","units","0","v12","7","10431316","","","","0"
"1991-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1109604","","","","0"
"1991-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1002713","","","","0"
"1991-07","Alberta","2016A000248","Persons","249","units","0","v15","10","2592306","","","","0"
"1991-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","3373787","","","","0"
"1991-07","Yukon","2016A000260","Persons","249","units","0","v4","12","28871","","","","0"
"1991-07","Northwest Territories including Nunavut","","Persons","249","units","0","v5","13","60878","","","t","0"
"1991-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","38724","","","","0"
"1991-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","22154","","","","0"
"1991-10","Canada","2016A000011124","Persons","249","units","0","v1","1","28127327","","","","0"
"1991-10","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","579549","","","","0"
"1991-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","130360","","","","0"
"1991-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","916896","","","","0"
"1991-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","745886","","","","0"
"1991-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7080336","","","","0"
"1991-10","Ontario","2016A000235","Persons","249","units","0","v12","7","10465562","","","","0"
"1991-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1109400","","","","0"
"1991-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1000942","","","","0"
"1991-10","Alberta","2016A000248","Persons","249","units","0","v15","10","2604031","","","","0"
"1991-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","3404049","","","","0"
"1991-10","Yukon","2016A000260","Persons","249","units","0","v4","12","29142","","","","0"
"1991-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","38854","","","","0"
"1991-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","22320","","","","0"
"1992-01","Canada","2016A000011124","Persons","249","units","0","v1","1","28181477","","","","0"
"1992-01","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","579425","","","","0"
"1992-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","130604","","","","0"
"1992-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","917302","","","","0"
"1992-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","746571","","","","0"
"1992-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7082645","","","","0"
"1992-01","Ontario","2016A000235","Persons","249","units","0","v12","7","10488022","","","","0"
"1992-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1109978","","","","0"
"1992-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1001136","","","","0"
"1992-01","Alberta","2016A000248","Persons","249","units","0","v15","10","2611786","","","","0"
"1992-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","3423217","","","","0"
"1992-01","Yukon","2016A000260","Persons","249","units","0","v4","12","29239","","","","0"
"1992-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","39055","","","","0"
"1992-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","22497","","","","0"
"1992-04","Canada","2016A000011124","Persons","249","units","0","v1","1","28269699","","","","0"
"1992-04","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","579761","","","","0"
"1992-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","130812","","","","0"
"1992-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","917555","","","","0"
"1992-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","747232","","","","0"
"1992-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7096705","","","","0"
"1992-04","Ontario","2016A000235","Persons","249","units","0","v12","7","10528346","","","","0"
"1992-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1111050","","","","0"
"1992-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1002831","","","","0"
"1992-04","Alberta","2016A000248","Persons","249","units","0","v15","10","2620771","","","","0"
"1992-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","3443237","","","","0"
"1992-04","Yukon","2016A000260","Persons","249","units","0","v4","12","29510","","","","0"
"1992-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","39230","","","","0"
"1992-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","22659","","","","0"
"1992-07","Canada","2016A000011124","Persons","249","units","0","v1","1","28371264","","","","0"
"1992-07","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","580109","","","","0"
"1992-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","130827","","","","0"
"1992-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","919451","","","","0"
"1992-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","748121","","","","0"
"1992-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7110010","","","","0"
"1992-07","Ontario","2016A000235","Persons","249","units","0","v12","7","10572205","","","","0"
"1992-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1112689","","","","0"
"1992-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1003995","","","","0"
"1992-07","Alberta","2016A000248","Persons","249","units","0","v15","10","2632672","","","","0"
"1992-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","3468802","","","","0"
"1992-07","Yukon","2016A000260","Persons","249","units","0","v4","12","30084","","","","0"
"1992-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","39416","","","","0"
"1992-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","22883","","","","0"
"1992-10","Canada","2016A000011124","Persons","249","units","0","v1","1","28474177","","","","0"
"1992-10","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","579624","","","","0"
"1992-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","131201","","","","0"
"1992-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","921619","","","","0"
"1992-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","747746","","","","0"
"1992-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7129062","","","","0"
"1992-10","Ontario","2016A000235","Persons","249","units","0","v12","7","10610665","","","","0"
"1992-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1113209","","","","0"
"1992-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1002960","","","","0"
"1992-10","Alberta","2016A000248","Persons","249","units","0","v15","10","2643421","","","","0"
"1992-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","3502209","","","","0"
"1992-10","Yukon","2016A000260","Persons","249","units","0","v4","12","30034","","","","0"
"1992-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","39422","","","","0"
"1992-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","23005","","","","0"
"1993-01","Canada","2016A000011124","Persons","249","units","0","v1","1","28533602","","","","0"
"1993-01","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","580819","","","","0"
"1993-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","131564","","","","0"
"1993-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","922128","","","","0"
"1993-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","747892","","","","0"
"1993-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7137514","","","","0"
"1993-01","Ontario","2016A000235","Persons","249","units","0","v12","7","10629994","","","","0"
"1993-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1114180","","","","0"
"1993-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1003443","","","","0"
"1993-01","Alberta","2016A000248","Persons","249","units","0","v15","10","2650886","","","","0"
"1993-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","3522509","","","","0"
"1993-01","Yukon","2016A000260","Persons","249","units","0","v4","12","29964","","","","0"
"1993-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","39538","","","","0"
"1993-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","23171","","","","0"
"1993-04","Canada","2016A000011124","Persons","249","units","0","v1","1","28600864","","","","0"
"1993-04","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","580369","","","","0"
"1993-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","131833","","","","0"
"1993-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","922469","","","","0"
"1993-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","748320","","","","0"
"1993-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7147047","","","","0"
"1993-04","Ontario","2016A000235","Persons","249","units","0","v12","7","10656924","","","","0"
"1993-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1115554","","","","0"
"1993-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1005037","","","","0"
"1993-04","Alberta","2016A000248","Persons","249","units","0","v15","10","2658293","","","","0"
"1993-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","3541936","","","","0"
"1993-04","Yukon","2016A000260","Persons","249","units","0","v4","12","30112","","","","0"
"1993-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","39649","","","","0"
"1993-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","23321","","","","0"
"1993-07","Canada","2016A000011124","Persons","249","units","0","v1","1","28684764","","","","0"
"1993-07","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","579977","","","","0"
"1993-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","132177","","","","0"
"1993-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","923925","","","","0"
"1993-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","748812","","","","0"
"1993-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7156537","","","","0"
"1993-07","Ontario","2016A000235","Persons","249","units","0","v12","7","10690038","","","","0"
"1993-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1117618","","","","0"
"1993-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1006900","","","","0"
"1993-07","Alberta","2016A000248","Persons","249","units","0","v15","10","2667292","","","","0"
"1993-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","3567772","","","","0"
"1993-07","Yukon","2016A000260","Persons","249","units","0","v4","12","30337","","","","0"
"1993-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","39820","","","","0"
"1993-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","23559","","","","0"
"1993-10","Canada","2016A000011124","Persons","249","units","0","v1","1","28786619","","","","0"
"1993-10","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","578194","","","","0"
"1993-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","132467","","","","0"
"1993-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","925851","","","","0"
"1993-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749454","","","","0"
"1993-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7172016","","","","0"
"1993-10","Ontario","2016A000235","Persons","249","units","0","v12","7","10728737","","","","0"
"1993-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1118603","","","","0"
"1993-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1007016","","","","0"
"1993-10","Alberta","2016A000248","Persons","249","units","0","v15","10","2678623","","","","0"
"1993-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","3601746","","","","0"
"1993-10","Yukon","2016A000260","Persons","249","units","0","v4","12","30016","","","","0"
"1993-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","40095","","","","0"
"1993-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","23801","","","","0"
"1994-01","Canada","2016A000011124","Persons","249","units","0","v1","1","28835772","","","","0"
"1994-01","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","577128","","","","0"
"1994-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","132752","","","","0"
"1994-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","925852","","","","0"
"1994-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749531","","","","0"
"1994-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7177923","","","","0"
"1994-01","Ontario","2016A000235","Persons","249","units","0","v12","7","10744762","","","","0"
"1994-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1119284","","","","0"
"1994-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1007554","","","","0"
"1994-01","Alberta","2016A000248","Persons","249","units","0","v15","10","2683346","","","","0"
"1994-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","3623717","","","","0"
"1994-01","Yukon","2016A000260","Persons","249","units","0","v4","12","29670","","","","0"
"1994-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","40273","","","","0"
"1994-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","23980","","","","0"
"1994-04","Canada","2016A000011124","Persons","249","units","0","v1","1","28907448","","","","0"
"1994-04","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","575670","","","","0"
"1994-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","133030","","","","0"
"1994-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","926109","","","","0"
"1994-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","749473","","","","0"
"1994-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7184599","","","","0"
"1994-04","Ontario","2016A000235","Persons","249","units","0","v12","7","10776819","","","","0"
"1994-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1120863","","","","0"
"1994-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1008540","","","","0"
"1994-04","Alberta","2016A000248","Persons","249","units","0","v15","10","2691443","","","","0"
"1994-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","3646632","","","","0"
"1994-04","Yukon","2016A000260","Persons","249","units","0","v4","12","29682","","","","0"
"1994-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","40383","","","","0"
"1994-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","24205","","","","0"
"1994-07","Canada","2016A000011124","Persons","249","units","0","v1","1","29000663","","","","0"
"1994-07","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","574466","","","","0"
"1994-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","133437","","","","0"
"1994-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","926871","","","","0"
"1994-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","750185","","","","0"
"1994-07","Quebec","2016A000224","Persons","249","units","0","v11","6","7192403","","","","0"
"1994-07","Ontario","2016A000235","Persons","249","units","0","v12","7","10819146","","","","0"
"1994-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1123230","","","","0"
"1994-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1009575","","","","0"
"1994-07","Alberta","2016A000248","Persons","249","units","0","v15","10","2700606","","","","0"
"1994-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","3676075","","","","0"
"1994-07","Yukon","2016A000260","Persons","249","units","0","v4","12","29684","","","","0"
"1994-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","40578","","","","0"
"1994-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","24407","","","","0"
"1994-10","Canada","2016A000011124","Persons","249","units","0","v1","1","29096372","","","","0"
"1994-10","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","572068","","","","0"
"1994-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","133800","","","","0"
"1994-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","927778","","","","0"
"1994-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","750670","","","","0"
"1994-10","Quebec","2016A000224","Persons","249","units","0","v11","6","7201106","","","","0"
"1994-10","Ontario","2016A000235","Persons","249","units","0","v12","7","10860406","","","","0"
"1994-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1124263","","","","0"
"1994-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1010784","","","","0"
"1994-10","Alberta","2016A000248","Persons","249","units","0","v15","10","2709011","","","","0"
"1994-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","3711468","","","","0"
"1994-10","Yukon","2016A000260","Persons","249","units","0","v4","12","29606","","","","0"
"1994-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","40875","","","","0"
"1994-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","24537","","","","0"
"1995-01","Canada","2016A000011124","Persons","249","units","0","v1","1","29141902","","","","0"
"1995-01","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","570563","","","","0"
"1995-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","134060","","","","0"
"1995-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","927395","","","","0"
"1995-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","750819","","","","0"
"1995-01","Quebec","2016A000224","Persons","249","units","0","v11","6","7205074","","","","0"
"1995-01","Ontario","2016A000235","Persons","249","units","0","v12","7","10875308","","","","0"
"1995-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1124947","","","","0"
"1995-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1011784","","","","0"
"1995-01","Alberta","2016A000248","Persons","249","units","0","v15","10","2715701","","","","0"
"1995-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","3730564","","","","0"
"1995-01","Yukon","2016A000260","Persons","249","units","0","v4","12","29882","","","","0"
"1995-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","41114","","","","0"
"1995-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","24691","","","","0"
"1995-04","Canada","2016A000011124","Persons","249","units","0","v1","1","29211541","","","","0"
"1995-04","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","569068","","","","0"
"1995-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","134175","","","","0"
"1995-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","927641","","","","0"
"1995-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","750692","","","","0"
"1995-04","Quebec","2016A000224","Persons","249","units","0","v11","6","7210305","","","","0"
